time; buffer(s); video seconds
2023-01-24 19:15:57.793; 12.94512499999999; 211.057875
2023-01-24 19:15:58.302; 12.436292999999978; 211.566707
2023-01-24 19:15:58.813; 11.924448999999981; 212.078551
2023-01-24 19:15:59.324; 11.414260999999982; 212.588739
2023-01-24 19:15:59.836; 14.882923000000005; 213.101077
2023-01-24 19:16:00.347; 14.371729000000016; 213.612271
2023-01-24 19:16:00.859; 13.878561999999988; 214.124438
2023-01-24 19:16:01.371; 13.36685799999998; 214.636142
2023-01-24 19:16:01.882; 12.85600199999999; 215.146998
2023-01-24 19:16:02.394; 12.345058999999992; 215.657941
2023-01-24 19:16:02.905; 11.833125999999993; 216.169874
2023-01-24 19:16:03.417; 11.322013999999996; 216.680986
2023-01-24 19:16:03.928; 14.801984000000004; 217.192016
2023-01-24 19:16:04.439; 14.298232999999982; 217.704767
2023-01-24 19:16:04.951; 13.787520999999998; 218.215479
2023-01-24 19:16:05.463; 13.27491999999998; 218.72808
2023-01-24 19:16:05.974; 12.764394999999979; 219.238605
2023-01-24 19:16:06.485; 12.253107; 219.749893
2023-01-24 19:16:06.997; 11.740834999999976; 220.262165
2023-01-24 19:16:07.508; 11.229925999999978; 220.773074
2023-01-24 19:16:08.020; 14.71535399999999; 221.284646
2023-01-24 19:16:08.532; 14.20527899999999; 221.797721
2023-01-24 19:16:09.043; 13.694889999999987; 222.30811
2023-01-24 19:16:09.554; 13.183498999999983; 222.819501
2023-01-24 19:16:10.067; 12.671048999999982; 223.331951
2023-01-24 19:16:10.577; 12.16018299999999; 223.842817
2023-01-24 19:16:11.089; 11.649128999999988; 224.353871
2023-01-24 19:16:11.602; 11.135815999999977; 224.867184
2023-01-24 19:16:12.112; 14.626629999999977; 225.37637
2023-01-24 19:16:12.623; 14.115026999999998; 225.887973
2023-01-24 19:16:13.135; 13.602337999999975; 226.400662
2023-01-24 19:16:13.646; 13.091829999999987; 226.91117
2023-01-24 19:16:14.158; 12.579994999999997; 227.423005
2023-01-24 19:16:14.670; 12.067827999999992; 227.935172
2023-01-24 19:16:15.181; 11.556643999999977; 228.446356
2023-01-24 19:16:15.693; 11.045684999999992; 228.957315
2023-01-24 19:16:16.204; 14.534867999999989; 229.468132
2023-01-24 19:16:16.715; 14.022346999999996; 229.980653
2023-01-24 19:16:17.227; 13.511420999999984; 230.491579
2023-01-24 19:16:17.739; 12.998928999999976; 231.004071
2023-01-24 19:16:18.250; 12.487957999999992; 231.515042
2023-01-24 19:16:18.761; 11.976296999999988; 232.026703
2023-01-24 19:16:19.273; 11.465283; 232.537717
2023-01-24 19:16:19.784; 10.954595999999981; 233.048404
2023-01-24 19:16:20.296; 14.433179999999993; 233.56082
2023-01-24 19:16:20.808; 13.929978999999975; 234.073021
2023-01-24 19:16:21.319; 13.419296999999972; 234.583703
2023-01-24 19:16:21.830; 12.907640999999984; 235.095359
2023-01-24 19:16:22.342; 12.396019999999993; 235.60698
2023-01-24 19:16:22.854; 11.884276999999997; 236.118723
2023-01-24 19:16:23.365; 11.372876999999988; 236.630123
2023-01-24 19:16:23.870; 14.856554999999986; 237.135445
2023-01-24 19:16:24.388; 14.350570999999974; 237.652429
2023-01-24 19:16:24.900; 13.838538999999997; 238.164461
2023-01-24 19:16:25.411; 13.327380999999974; 238.675619
2023-01-24 19:16:25.922; 12.815127999999987; 239.187872
2023-01-24 19:16:26.434; 12.304243999999983; 239.698756
2023-01-24 19:16:26.945; 11.792523999999986; 240.210476
2023-01-24 19:16:27.457; 11.28125799999998; 240.721742
2023-01-24 19:16:27.968; 14.750224000000003; 241.233776
2023-01-24 19:16:28.480; 14.258044999999981; 241.744955
2023-01-24 19:16:28.992; 13.746317999999974; 242.256682
2023-01-24 19:16:29.504; 13.234853999999984; 242.768146
2023-01-24 19:16:30.014; 12.723758999999973; 243.279241
2023-01-24 19:16:30.526; 12.211963999999995; 243.791036
2023-01-24 19:16:31.038; 11.70068999999998; 244.30231
2023-01-24 19:16:31.549; 11.189452999999986; 244.813547
2023-01-24 19:16:32.061; 14.677331999999979; 245.325668
2023-01-24 19:16:32.572; 14.165847999999983; 245.837152
2023-01-24 19:16:33.083; 13.654610999999989; 246.348389
2023-01-24 19:16:33.596; 13.14265899999998; 246.860341
2023-01-24 19:16:34.106; 12.631673999999975; 247.371326
2023-01-24 19:16:34.618; 12.12035899999998; 247.882641
2023-01-24 19:16:35.130; 11.608154999999982; 248.394845
2023-01-24 19:16:35.641; 11.097416999999979; 248.905583
2023-01-24 19:16:36.152; 14.568313999999987; 249.417686
2023-01-24 19:16:36.664; 14.074446999999992; 249.928553
2023-01-24 19:16:37.175; 13.562279999999987; 250.44072
2023-01-24 19:16:37.687; 13.05120599999998; 250.951794
2023-01-24 19:16:38.199; 12.539370999999988; 251.463629
2023-01-24 19:16:38.710; 12.02822599999999; 251.974774
2023-01-24 19:16:39.222; 11.516059999999982; 252.48694
2023-01-24 19:16:39.733; 14.988157000000001; 252.997843
2023-01-24 19:16:40.244; 14.494464999999991; 253.508535
2023-01-24 19:16:40.756; 13.981970999999987; 254.021029
2023-01-24 19:16:41.268; 13.470427999999998; 254.532572
2023-01-24 19:16:41.772; 12.965697999999975; 255.037302
2023-01-24 19:16:42.290; 12.447833999999972; 255.555166
2023-01-24 19:16:42.804; 11.934591000000012; 256.068409
2023-01-24 19:16:43.313; 11.42489599999999; 256.578104
2023-01-24 19:16:43.825; 14.899671999999953; 257.089328
2023-01-24 19:16:44.337; 14.401683999999989; 257.601316
2023-01-24 19:16:44.847; 13.89011499999998; 258.112885
2023-01-24 19:16:45.359; 13.37862100000001; 258.624379
2023-01-24 19:16:45.871; 12.866606999999988; 259.136393
2023-01-24 19:16:46.383; 12.354720999999984; 259.648279
2023-01-24 19:16:46.894; 11.844108000000006; 260.158892
2023-01-24 19:16:47.405; 11.33322099999998; 260.669779
2023-01-24 19:16:47.917; 14.81204600000001; 261.181954
2023-01-24 19:16:48.428; 14.30974900000001; 261.693251
2023-01-24 19:16:48.940; 13.797851999999978; 262.205148
2023-01-24 19:16:49.451; 13.287527000000011; 262.715473
2023-01-24 19:16:49.963; 12.775267999999983; 263.227732
2023-01-24 19:16:50.475; 12.263920999999982; 263.739079
2023-01-24 19:16:50.986; 11.751633999999967; 264.251366
2023-01-24 19:16:51.498; 11.240095999999994; 264.762904
2023-01-24 19:16:52.009; 14.71207099999998; 265.273929
2023-01-24 19:16:52.520; 14.217962; 265.785038
2023-01-24 19:16:53.032; 13.706536999999969; 266.296463
2023-01-24 19:16:53.543; 13.19423999999998; 266.80876
2023-01-24 19:16:54.056; 12.682579999999973; 267.32042
2023-01-24 19:16:54.566; 12.171802000000014; 267.831198
2023-01-24 19:16:55.070; 11.667042999999978; 268.335957
2023-01-24 19:16:55.589; 15.148523000000012; 268.854477
2023-01-24 19:16:56.103; 14.636001999999962; 269.366998
2023-01-24 19:16:56.613; 14.125473; 269.877527
2023-01-24 19:16:57.124; 13.614464999999996; 270.388535
2023-01-24 19:16:57.638; 13.100131999999974; 270.902868
2023-01-24 19:16:58.147; 12.590438000000006; 271.412562
2023-01-24 19:16:58.658; 12.08022299999999; 271.922777
2023-01-24 19:16:59.170; 11.567758999999967; 272.435241
2023-01-24 19:16:59.681; 11.057362000000012; 272.945638
2023-01-24 19:17:00.193; 10.545112999999958; 273.457887
2023-01-24 19:17:00.704; 14.014835000000005; 273.969165
2023-01-24 19:17:01.216; 13.52176099999997; 274.481239
2023-01-24 19:17:01.728; 13.010356000000002; 274.992644
2023-01-24 19:17:02.239; 12.498790999999983; 275.504209
2023-01-24 19:17:02.751; 11.988256999999976; 276.014743
2023-01-24 19:17:03.262; 11.475492999999972; 276.527507
2023-01-24 19:17:03.774; 10.964251999999988; 277.038748
2023-01-24 19:17:04.285; 14.453223999999977; 277.549776
2023-01-24 19:17:04.796; 13.94171; 278.06129
2023-01-24 19:17:05.308; 13.429917999999986; 278.573082
2023-01-24 19:17:05.819; 12.91919999999999; 279.0838
2023-01-24 19:17:06.331; 12.40722199999999; 279.595778
2023-01-24 19:17:06.842; 11.895854999999983; 280.107145
2023-01-24 19:17:07.354; 11.384884; 280.618116
2023-01-24 19:17:07.865; 14.85865199999995; 281.130348
2023-01-24 19:17:08.378; 14.360766000000012; 281.642234
2023-01-24 19:17:08.889; 13.850125999999989; 282.152874
2023-01-24 19:17:09.400; 13.338263999999981; 282.664736
2023-01-24 19:17:09.912; 12.826280999999994; 283.176719
2023-01-24 19:17:10.423; 12.31448499999999; 283.688515
2023-01-24 19:17:10.934; 11.803751999999974; 284.199248
2023-01-24 19:17:11.446; 11.292014999999992; 284.710985
2023-01-24 19:17:11.957; 10.781149999999968; 285.22185
2023-01-24 19:17:12.470; 14.25720100000001; 285.734799
2023-01-24 19:17:12.980; 13.74623600000001; 286.245764
2023-01-24 19:17:13.492; 13.245642999999973; 286.757357
2023-01-24 19:17:14.003; 12.734847000000002; 287.268153
2023-01-24 19:17:14.515; 12.222860999999966; 287.780139
2023-01-24 19:17:15.026; 11.71149399999996; 288.291506
2023-01-24 19:17:15.538; 11.19980099999998; 288.803199
2023-01-24 19:17:16.049; 10.688243; 289.314757
2023-01-24 19:17:16.561; 14.162637999999959; 289.826362
2023-01-24 19:17:17.073; 13.665070000000014; 290.33793
2023-01-24 19:17:17.584; 13.153251000000012; 290.849749
2023-01-24 19:17:18.096; 12.642260999999962; 291.360739
2023-01-24 19:17:18.607; 12.130912999999964; 291.872087
2023-01-24 19:17:19.119; 11.619069999999965; 292.38393
2023-01-24 19:17:19.630; 11.108181000000002; 292.894819
2023-01-24 19:17:20.142; 14.585427000000038; 293.406573
2023-01-24 19:17:20.653; 14.085644000000002; 293.917356
2023-01-24 19:17:21.164; 13.573765999999978; 294.429234
2023-01-24 19:17:21.669; 13.068310999999994; 294.934689
2023-01-24 19:17:22.187; 12.55123199999997; 295.451768
2023-01-24 19:17:22.699; 12.038941999999963; 295.964058
2023-01-24 19:17:23.211; 11.52722799999998; 296.475772
2023-01-24 19:17:23.722; 11.015858999999978; 296.987141
2023-01-24 19:17:24.234; 14.48985799999997; 297.499142
2023-01-24 19:17:24.746; 13.99273199999999; 298.010268
2023-01-24 19:17:25.256; 13.481596999999965; 298.521403
2023-01-24 19:17:25.768; 12.969940000000008; 299.03306
2023-01-24 19:17:26.275; 12.46368000000001; 299.53932
2023-01-24 19:17:26.791; 11.946462999999994; 300.056537
2023-01-24 19:17:27.302; 11.435309999999959; 300.56769
2023-01-24 19:17:27.817; 10.921953999999971; 301.081046
2023-01-24 19:17:28.325; 14.402143000000024; 301.589857
2023-01-24 19:17:28.837; 13.900691999999992; 302.102308
2023-01-24 19:17:29.349; 13.38896699999998; 302.614033
2023-01-24 19:17:29.860; 12.877431000000001; 303.125569
2023-01-24 19:17:30.372; 12.36617799999999; 303.636822
2023-01-24 19:17:30.883; 11.854171000000008; 304.148829
2023-01-24 19:17:31.394; 11.343418999999983; 304.659581
2023-01-24 19:17:31.906; 10.832154000000003; 305.170846
2023-01-24 19:17:32.417; 10.320614999999975; 305.682385
2023-01-24 19:17:32.929; 13.806862999999964; 306.194137
2023-01-24 19:17:33.441; 13.297406999999964; 306.705593
2023-01-24 19:17:33.952; 12.786141999999984; 307.216858
2023-01-24 19:17:34.465; 12.27394899999996; 307.729051
2023-01-24 19:17:34.975; 11.762383; 308.240617
2023-01-24 19:17:35.486; 11.251668999999993; 308.751331
2023-01-24 19:17:35.998; 10.740615999999989; 309.262384
2023-01-24 19:17:36.510; 14.206282999999985; 309.774717
2023-01-24 19:17:37.021; 13.717281000000014; 310.285719
2023-01-24 19:17:37.533; 13.20550499999996; 310.797495
2023-01-24 19:17:38.047; 12.690512000000012; 311.312488
2023-01-24 19:17:38.555; 12.182883000000004; 311.820117
2023-01-24 19:17:39.067; 11.671033999999963; 312.331966
2023-01-24 19:17:39.572; 11.166428999999994; 312.836571
2023-01-24 19:17:40.090; 10.64819; 313.35481
2023-01-24 19:17:40.601; 10.136061999999981; 313.866938
2023-01-24 19:17:41.113; 13.608412999999985; 314.377587
2023-01-24 19:17:41.624; 13.112955; 314.890045
2023-01-24 19:17:42.136; 12.602104999999995; 315.400895
2023-01-24 19:17:42.647; 12.091640999999981; 315.911359
2023-01-24 19:17:43.159; 11.578483000000006; 316.424517
2023-01-24 19:17:43.670; 11.067736999999966; 316.935263
2023-01-24 19:17:44.182; 10.555912999999975; 317.447087
2023-01-24 19:17:44.694; 10.04391899999996; 317.959081
2023-01-24 19:17:45.205; 9.532664000000011; 318.470336
2023-01-24 19:17:45.717; 13.018101000000001; 318.981899
2023-01-24 19:17:46.228; 12.507869000000028; 319.492131
2023-01-24 19:17:46.740; 11.99800799999997; 320.004992
2023-01-24 19:17:47.252; 11.486354000000006; 320.516646
2023-01-24 19:17:47.762; 10.97524599999997; 321.027754
2023-01-24 19:17:48.274; 10.464188999999976; 321.538811
2023-01-24 19:17:48.785; 9.952627000000007; 322.050373
2023-01-24 19:17:49.297; 13.440983999999958; 322.562016
2023-01-24 19:17:49.809; 12.929371000000003; 323.073629
2023-01-24 19:17:50.320; 12.417225999999971; 323.585774
2023-01-24 19:17:50.832; 11.906115; 324.096885
2023-01-24 19:17:51.343; 11.39510899999999; 324.607891
2023-01-24 19:17:51.855; 10.883320999999967; 325.119679
2023-01-24 19:17:52.366; 10.371891000000005; 325.631109
2023-01-24 19:17:52.878; 13.851783000000012; 326.142217
2023-01-24 19:17:53.389; 13.349204999999984; 326.653795
2023-01-24 19:17:53.901; 12.837751999999966; 327.165248
2023-01-24 19:17:54.412; 12.32521399999996; 327.677786
2023-01-24 19:17:54.923; 11.814401999999973; 328.188598
2023-01-24 19:17:55.435; 11.30328099999997; 328.699719
2023-01-24 19:17:55.946; 10.791744999999992; 329.211255
2023-01-24 19:17:56.459; 14.256850999999983; 329.724149
2023-01-24 19:17:56.969; 13.768112999999971; 330.234887
2023-01-24 19:17:57.481; 13.256648999999982; 330.746351
2023-01-24 19:17:57.993; 12.746312999999986; 331.256687
2023-01-24 19:17:58.504; 12.23353800000001; 331.769462
2023-01-24 19:17:59.016; 11.723235999999986; 332.279764
2023-01-24 19:17:59.527; 11.211100999999985; 332.791899
2023-01-24 19:18:00.039; 10.698890000000006; 333.30411
2023-01-24 19:18:00.550; 10.187907999999993; 333.815092
2023-01-24 19:18:01.062; 9.675963999999965; 334.327036
2023-01-24 19:18:01.573; 13.153976; 334.838024
2023-01-24 19:18:02.084; 12.654154000000005; 335.348846
2023-01-24 19:18:02.596; 12.141721999999959; 335.861278
2023-01-24 19:18:03.108; 11.63020899999998; 336.372791
2023-01-24 19:18:03.619; 11.119141000000013; 336.883859
2023-01-24 19:18:04.130; 10.607131999999979; 337.395868
2023-01-24 19:18:04.642; 10.095992999999964; 337.907007
2023-01-24 19:18:05.153; 9.584131000000014; 338.418869
2023-01-24 19:18:05.665; 13.066823; 338.930177
2023-01-24 19:18:06.171; 12.566923999999972; 339.436076
2023-01-24 19:18:06.688; 12.050217999999973; 339.952782
2023-01-24 19:18:07.200; 11.538012999999978; 340.464987
2023-01-24 19:18:07.711; 11.026505999999983; 340.976494
2023-01-24 19:18:08.223; 10.514879000000008; 341.488121
2023-01-24 19:18:08.734; 10.004403999999965; 341.998596
2023-01-24 19:18:09.246; 9.491726999999969; 342.511273
2023-01-24 19:18:09.757; 12.981492000000003; 343.021508
2023-01-24 19:18:10.269; 12.469484999999963; 343.533515
2023-01-24 19:18:10.780; 11.957697999999993; 344.045302
2023-01-24 19:18:11.292; 11.446660000000008; 344.55634
2023-01-24 19:18:11.803; 10.93487799999997; 345.068122
2023-01-24 19:18:12.316; 10.421753999999964; 345.581246
2023-01-24 19:18:12.826; 9.911995999999988; 346.091004
2023-01-24 19:18:13.338; 9.39946900000001; 346.603531
2023-01-24 19:18:13.850; 12.881101000000001; 347.114899
2023-01-24 19:18:14.361; 12.377402999999958; 347.625597
2023-01-24 19:18:14.872; 11.865295000000003; 348.137705
2023-01-24 19:18:15.384; 11.353615999999988; 348.649384
2023-01-24 19:18:15.895; 10.842889000000014; 349.160111
2023-01-24 19:18:16.407; 10.33083099999999; 349.672169
2023-01-24 19:18:16.918; 9.819844999999987; 350.183155
2023-01-24 19:18:17.430; 9.307209; 350.695791
2023-01-24 19:18:17.941; 12.779479999999978; 351.20652
2023-01-24 19:18:18.454; 12.28437299999996; 351.718627
2023-01-24 19:18:18.965; 11.773045999999965; 352.229954
2023-01-24 19:18:19.470; 11.267935999999963; 352.735064
2023-01-24 19:18:19.990; 10.75046199999997; 353.252538
2023-01-24 19:18:20.499; 10.238916999999958; 353.764083
2023-01-24 19:18:21.010; 13.71052800000001; 354.275472
2023-01-24 19:18:21.522; 13.21605199999999; 354.786948
2023-01-24 19:18:22.033; 12.705397000000005; 355.297603
2023-01-24 19:18:22.545; 12.19285199999996; 355.810148
2023-01-24 19:18:23.056; 11.682387000000006; 356.320613
2023-01-24 19:18:23.568; 11.169844000000012; 356.833156
2023-01-24 19:18:24.075; 10.663723000000005; 357.339277
2023-01-24 19:18:24.590; 10.147512000000006; 357.855488
2023-01-24 19:18:25.103; 9.635781000000009; 358.367219
2023-01-24 19:18:25.614; 13.105669999999975; 358.87833
2023-01-24 19:18:26.125; 12.593839000000003; 359.390161
2023-01-24 19:18:26.636; 12.101313000000005; 359.901687
2023-01-24 19:18:27.148; 11.589092999999991; 360.413907
2023-01-24 19:18:27.662; 11.075630999999987; 360.927369
2023-01-24 19:18:28.171; 10.566601999999989; 361.436398
2023-01-24 19:18:28.683; 10.054677999999967; 361.948322
2023-01-24 19:18:29.195; 9.543834000000004; 362.459166
2023-01-24 19:18:29.706; 9.031802999999968; 362.971197
2023-01-24 19:18:30.218; 8.52081099999998; 363.482189
2023-01-24 19:18:30.729; 8.009454000000005; 363.993546
2023-01-24 19:18:31.240; 7.497318000000007; 364.505682
2023-01-24 19:18:31.752; 6.985574999999983; 365.017425
2023-01-24 19:18:32.263; 6.475027000000011; 365.527973
2023-01-24 19:18:32.776; 5.962604999999996; 366.040395
2023-01-24 19:18:33.286; 5.452281999999968; 366.550718
2023-01-24 19:18:33.798; 4.939332999999976; 367.063667
2023-01-24 19:18:34.310; 4.428007999999977; 367.574992
2023-01-24 19:18:34.821; 3.917718999999977; 368.085281
2023-01-24 19:18:35.333; 3.4050939999999628; 368.597906
2023-01-24 19:18:35.844; 2.893808999999976; 369.109191
2023-01-24 19:18:36.356; 2.382248000000004; 369.620752
2023-01-24 19:18:36.867; 1.8708929999999668; 370.132107
2023-01-24 19:18:37.372; 1.3660269999999741; 370.636973
2023-01-24 19:18:37.890; 0.8478189999999586; 371.155181
2023-01-24 19:18:38.402; 0.33622700000000805; 371.666773
2023-01-24 19:18:38.913; 0.0; 372.178069
2023-01-24 19:18:39.425; 0.0; 372.688791
2023-01-24 19:18:39.936; 0.0; 373.201124
2023-01-24 19:18:40.447; 0.0; 373.712122
2023-01-24 19:18:40.959; 1.7659799999999564; 374.22302
2023-01-24 19:18:41.470; 1.2546820000000025; 374.734318
2023-01-24 19:18:41.982; 0.7421019999999885; 375.246898
2023-01-24 19:18:42.493; 0.2312409999999545; 375.757759
2023-01-24 19:18:43.005; 0.11382799999995541; 375.875172
2023-01-24 19:18:43.517; 0.11382799999995541; 375.875172
2023-01-24 19:18:44.028; 0.11382799999995541; 375.875172
2023-01-24 19:18:44.539; 0.0; 375.998622
2023-01-24 19:18:45.051; 0.0; 376.510503
2023-01-24 19:18:45.564; 2.966183000000001; 377.022817
2023-01-24 19:18:46.074; 2.4551419999999666; 377.533858
2023-01-24 19:18:46.586; 1.9435209999999756; 378.045479
2023-01-24 19:18:47.096; 1.4333439999999769; 378.555656
2023-01-24 19:18:47.611; 0.9183799999999565; 379.07062
2023-01-24 19:18:48.120; 0.4231699999999705; 379.57983
2023-01-24 19:18:48.631; 0.0; 380.09102
2023-01-24 19:18:49.143; 0.0; 380.602903
2023-01-24 19:18:49.654; 0.0; 381.11381
2023-01-24 19:18:50.165; 0.0; 381.624282
2023-01-24 19:18:50.678; 0.0; 384.138041
2023-01-24 19:18:51.189; 0.0; 384.648615
2023-01-24 19:18:51.700; 0.0; 385.160446
2023-01-24 19:18:52.212; 0.0; 385.671587
2023-01-24 19:18:52.723; 0.0; 386.183546
2023-01-24 19:18:53.235; 0.0; 386.694707
2023-01-24 19:18:53.747; 0.0; 387.206907
2023-01-24 19:18:54.258; 0.0; 387.718196
2023-01-24 19:18:54.770; 0.0; 388.23038
2023-01-24 19:18:55.281; 0.0; 388.74191
2023-01-24 19:18:55.793; 0.0; 389.252605
2023-01-24 19:18:56.304; 0.0; 389.762909
2023-01-24 19:18:56.815; 0.0; 390.27621
2023-01-24 19:18:57.326; 0.0; 390.786336
2023-01-24 19:18:57.841; 0.0; 391.301827
2023-01-24 19:18:58.350; 0.0; 391.810058
2023-01-24 19:18:58.861; 0.0; 392.321412
2023-01-24 19:18:59.373; 0.0; 392.83337
2023-01-24 19:18:59.884; 0.0; 393.344668
2023-01-24 19:19:00.396; 0.0; 393.855528
2023-01-24 19:19:00.908; 0.0; 394.368133
2023-01-24 19:19:01.419; 0.0; 394.87882
2023-01-24 19:19:01.930; 0.0; 395.390029
2023-01-24 19:19:02.442; 0.0; 395.902137
2023-01-24 19:19:02.953; 0.0; 396.413657
2023-01-24 19:19:03.465; 0.0; 396.924387
2023-01-24 19:19:03.970; 0.0; 397.430026
2023-01-24 19:19:04.489; 0.0; 397.948691
2023-01-24 19:19:04.999; 0.0; 398.458946
2023-01-24 19:19:05.511; 0.0; 398.97068
2023-01-24 19:19:06.022; 0.0; 399.481765
2023-01-24 19:19:06.534; 0.0; 399.993158
2023-01-24 19:19:07.046; 0.0; 400.505925
2023-01-24 19:19:07.557; 0.0; 401.01723
2023-01-24 19:19:08.068; 0.0; 401.528714
2023-01-24 19:19:08.573; 0.0; 402.033463
2023-01-24 19:19:09.092; 13.451332999999977; 402.551667
2023-01-24 19:19:09.604; 12.94013000000001; 403.06287
2023-01-24 19:19:10.114; 12.428185999999982; 403.574814
2023-01-24 19:19:10.626; 11.916704999999979; 404.086295
2023-01-24 19:19:11.137; 11.405592000000013; 404.597408
2023-01-24 19:19:11.649; 10.893552999999997; 405.109447
2023-01-24 19:19:12.161; 14.363238999999965; 405.620761
2023-01-24 19:19:12.672; 13.871969999999976; 406.13103
2023-01-24 19:19:13.183; 13.359482000000014; 406.643518
2023-01-24 19:19:13.694; 12.84809899999999; 407.154901
2023-01-24 19:19:14.206; 12.336681999999996; 407.666318
2023-01-24 19:19:14.718; 11.82489099999998; 408.178109
2023-01-24 19:19:15.229; 11.313921999999991; 408.689078
2023-01-24 19:19:15.741; 10.80134099999998; 409.201659
2023-01-24 19:19:16.253; 14.27076199999999; 409.713238
2023-01-24 19:19:16.763; 13.760858999999982; 410.223141
2023-01-24 19:19:17.276; 13.267035999999962; 410.735964
2023-01-24 19:19:17.787; 12.755929999999978; 411.24707
2023-01-24 19:19:18.299; 12.244465999999989; 411.758534
2023-01-24 19:19:18.810; 11.733220999999958; 412.269779
2023-01-24 19:19:19.322; 11.22089299999999; 412.782107
2023-01-24 19:19:19.833; 10.709867999999972; 413.293132
2023-01-24 19:19:20.344; 10.198515999999984; 413.804484
2023-01-24 19:19:20.855; 9.687324999999987; 414.315675
2023-01-24 19:19:21.367; 9.175456999999994; 414.827543
2023-01-24 19:19:21.872; 8.670729999999992; 415.33227
2023-01-24 19:19:22.390; 12.151224999999954; 415.849775
2023-01-24 19:19:22.902; 11.641826999999978; 416.361173
2023-01-24 19:19:23.413; 11.130551999999966; 416.872448
2023-01-24 19:19:23.925; 10.617771000000005; 417.385229
2023-01-24 19:19:24.436; 10.106066999999996; 417.896933
2023-01-24 19:19:24.948; 13.575917000000004; 418.408083
2023-01-24 19:19:25.460; 13.063828999999998; 418.920171
2023-01-24 19:19:25.971; 12.57229799999999; 419.430702
2023-01-24 19:19:26.482; 12.060386999999992; 419.942613
2023-01-24 19:19:26.994; 11.549159999999972; 420.45384
2023-01-24 19:19:27.506; 11.03755799999999; 420.965442
2023-01-24 19:19:28.016; 10.526815999999997; 421.476184
2023-01-24 19:19:28.528; 10.015045999999984; 421.987954
2023-01-24 19:19:29.040; 13.486867000000018; 422.499133
2023-01-24 19:19:29.551; 12.99103500000001; 423.011965
2023-01-24 19:19:30.063; 12.47952399999997; 423.523476
2023-01-24 19:19:30.574; 11.968928000000005; 424.034072
2023-01-24 19:19:31.086; 11.457154000000003; 424.545846
2023-01-24 19:19:31.597; 10.945695999999998; 425.057304
2023-01-24 19:19:32.109; 10.433537000000001; 425.569463
2023-01-24 19:19:32.621; 9.92192399999999; 426.081076
2023-01-24 19:19:33.132; 13.410630999999967; 426.592369
2023-01-24 19:19:33.643; 12.899587999999994; 427.103412
2023-01-24 19:19:34.155; 12.387777999999969; 427.615222
2023-01-24 19:19:34.666; 11.877092000000005; 428.125908
2023-01-24 19:19:35.178; 11.364219999999989; 428.63878
2023-01-24 19:19:35.689; 10.853507999999977; 429.149492
2023-01-24 19:19:36.201; 10.34209199999998; 429.660908
2023-01-24 19:19:36.712; 13.814175999999975; 430.171824
2023-01-24 19:19:37.224; 13.30165999999997; 430.68434
2023-01-24 19:19:37.736; 12.808087999999998; 431.194912
2023-01-24 19:19:38.247; 12.295104999999978; 431.707895
2023-01-24 19:19:38.758; 11.784514999999999; 432.218485
2023-01-24 19:19:39.269; 11.273515999999972; 432.729484
2023-01-24 19:19:39.782; 10.760815999999977; 433.242184
2023-01-24 19:19:40.293; 10.250094999999988; 433.752905
2023-01-24 19:19:40.804; 9.738305999999966; 434.264694
2023-01-24 19:19:41.315; 13.213719999999967; 434.77528
2023-01-24 19:19:41.828; 12.71543399999996; 435.287566
2023-01-24 19:19:42.339; 12.204453999999998; 435.798546
2023-01-24 19:19:42.850; 11.69363999999996; 436.30936
2023-01-24 19:19:43.362; 11.180362000000002; 436.822638
2023-01-24 19:19:43.873; 10.669399999999996; 437.3336
2023-01-24 19:19:44.385; 14.15733499999999; 437.845665
2023-01-24 19:19:44.896; 13.646304999999984; 438.356695
2023-01-24 19:19:45.408; 13.135322999999971; 438.867677
2023-01-24 19:19:45.919; 12.623229999999978; 439.37977
2023-01-24 19:19:46.431; 12.112121000000002; 439.890879
2023-01-24 19:19:46.943; 11.599716; 440.403284
2023-01-24 19:19:47.454; 11.088612000000012; 440.914388
2023-01-24 19:19:47.965; 10.577470000000005; 441.42553
2023-01-24 19:19:48.471; 14.071510999999987; 441.931489
2023-01-24 19:19:48.988; 13.554597000000001; 442.448403
2023-01-24 19:19:49.500; 13.043371999999977; 442.959628
2023-01-24 19:19:50.011; 12.532016999999996; 443.470983
2023-01-24 19:19:50.523; 12.019459999999981; 443.98354
2023-01-24 19:19:51.034; 11.509136000000012; 444.493864
2023-01-24 19:19:51.546; 10.996960999999999; 445.006039
2023-01-24 19:19:52.057; 10.485818999999992; 445.517181
2023-01-24 19:19:52.568; 13.971199000000013; 446.028801
2023-01-24 19:19:53.074; 13.469453999999985; 446.533546
2023-01-24 19:19:53.592; 12.950540999999987; 447.052459
2023-01-24 19:19:54.103; 12.440025999999989; 447.562974
2023-01-24 19:19:54.615; 11.927980999999988; 448.075019
2023-01-24 19:19:55.126; 11.416969999999992; 448.58603
2023-01-24 19:19:55.638; 10.905448999999976; 449.097551
2023-01-24 19:19:56.150; 10.393507; 449.609493
2023-01-24 19:19:56.661; 13.875493000000006; 450.121507
2023-01-24 19:19:57.173; 13.370351999999968; 450.632648
2023-01-24 19:19:57.687; 12.856004999999982; 451.146995
2023-01-24 19:19:58.195; 12.347469999999987; 451.65553
2023-01-24 19:19:58.707; 11.836056999999983; 452.166943
2023-01-24 19:19:59.218; 11.32494399999996; 452.678056
