time; type; bitrate Kbps; id2023-01-22 22:01:32.000; video; 1000; 00001
2023-01-22 22:08:51.000; audio; 320; 00114
2023-01-22 22:08:51.000; video; 4600; 00114
2023-01-22 22:08:55.000; audio; 320; 00115
2023-01-22 22:08:55.000; video; 4600; 00115
2023-01-22 22:08:58.000; audio; 320; 00116
2023-01-22 22:08:58.000; video; 4600; 00116
2023-01-22 22:09:02.000; audio; 320; 00117
2023-01-22 22:09:02.000; video; 4600; 00117
2023-01-22 22:09:06.000; audio; 320; 00118
2023-01-22 22:09:06.000; video; 4600; 00118
2023-01-22 22:09:12.000; video; 4600; 00119
2023-01-22 22:09:12.000; audio; 320; 00119
2023-01-22 22:09:16.000; audio; 320; 00120
2023-01-22 22:09:16.000; video; 4600; 00120
2023-01-22 22:09:20.000; video; 4600; 00121
2023-01-22 22:09:20.000; audio; 320; 00121
2023-01-22 22:09:23.000; audio; 320; 00122
2023-01-22 22:09:23.000; video; 4600; 00122
2023-01-22 22:09:26.000; video; 4600; 00123
2023-01-22 22:09:26.000; audio; 320; 00123
2023-01-22 22:09:29.000; audio; 320; 00124
2023-01-22 22:09:29.000; video; 4600; 00124
2023-01-22 22:09:50.000; video; 4600; 00124
2023-01-22 22:09:50.000; video; 4600; 00124
2023-01-22 22:09:50.000; audio; 320; 00125
2023-01-22 22:09:50.000; video; 4600; 00125
2023-01-22 22:09:52.000; audio; 320; 00126
2023-01-22 22:09:52.000; video; 600; 00126
2023-01-22 22:09:52.000; audio; 320; 00127
2023-01-22 22:09:56.000; video; 1000; 00127
2023-01-22 22:09:57.000; audio; 320; 00128
2023-01-22 22:10:00.000; video; 2200; 00126
2023-01-22 22:10:00.000; video; 3200; 00126
2023-01-22 22:10:01.000; video; 3200; 00127
2023-01-22 22:10:02.000; video; 3200; 00128
2023-01-22 22:10:03.000; audio; 320; 00129
2023-01-22 22:10:04.000; video; 3200; 00129
2023-01-22 22:10:05.000; audio; 320; 00130
2023-01-22 22:10:08.000; video; 4600; 00128
2023-01-22 22:10:10.000; video; 4600; 00129
2023-01-22 22:10:11.000; video; 4600; 00130
